time	V(n001)	I(C1)	I(L1)	I(R1)
1.050455966967486e-02	5.157984e-02	4.818982e-02	9.085432e-05	-4.828067e-02
1.060455966967486e-02	5.206165e-02	4.817203e-02	9.258168e-05	-4.826461e-02
1.070455966967486e-02	5.254329e-02	4.815423e-02	9.432509e-05	-4.824856e-02
1.080455966967486e-02	5.302474e-02	4.813642e-02	9.608456e-05	-4.823251e-02
1.090455966967486e-02	5.350601e-02	4.811861e-02	9.786007e-05	-4.821647e-02
1.100455966967486e-02	5.398711e-02	4.810078e-02	9.965162e-05	-4.820043e-02
1.110455966967486e-02	5.446803e-02	4.808294e-02	1.014592e-04	-4.818440e-02
1.120455966967486e-02	5.494877e-02	4.806509e-02	1.032828e-04	-4.816838e-02
1.130455966967486e-02	5.542933e-02	4.804723e-02	1.051224e-04	-4.815236e-02
1.140455966967486e-02	5.590972e-02	4.802936e-02	1.069781e-04	-4.813634e-02
1.150455966967486e-02	5.638992e-02	4.801149e-02	1.088497e-04	-4.812033e-02
1.160455966967486e-02	5.686994e-02	4.799360e-02	1.107374e-04	-4.810433e-02
1.170455966967486e-02	5.734979e-02	4.797570e-02	1.126411e-04	-4.808834e-02
1.180455966967485e-02	5.782946e-02	4.795779e-02	1.145607e-04	-4.807235e-02
1.190455966967485e-02	5.830895e-02	4.793987e-02	1.164963e-04	-4.805637e-02
1.200455966967485e-02	5.878825e-02	4.792194e-02	1.184480e-04	-4.804039e-02
1.210455966967485e-02	5.926738e-02	4.790400e-02	1.204156e-04	-4.802442e-02
1.220455966967485e-02	5.974634e-02	4.788605e-02	1.223991e-04	-4.800846e-02
1.230455966967485e-02	6.022511e-02	4.786810e-02	1.243986e-04	-4.799250e-02
1.240455966967485e-02	6.070370e-02	4.785013e-02	1.264141e-04	-4.797654e-02
1.250455966967485e-02	6.118211e-02	4.783215e-02	1.284455e-04	-4.796060e-02
1.260455966967485e-02	6.166034e-02	4.781416e-02	1.304929e-04	-4.794465e-02
1.270455966967485e-02	6.213839e-02	4.779616e-02	1.325562e-04	-4.792872e-02
1.280455966967485e-02	6.261627e-02	4.777816e-02	1.346355e-04	-4.791279e-02
1.290455966967485e-02	6.309395e-02	4.776014e-02	1.367306e-04	-4.789687e-02
1.300455966967485e-02	6.357147e-02	4.774211e-02	1.388417e-04	-4.788095e-02
1.310455966967485e-02	6.404880e-02	4.772407e-02	1.409687e-04	-4.786504e-02
1.320455966967485e-02	6.452595e-02	4.770602e-02	1.431116e-04	-4.784913e-02
1.330455966967485e-02	6.500292e-02	4.768797e-02	1.452704e-04	-4.783324e-02
1.340455966967485e-02	6.547970e-02	4.766990e-02	1.474451e-04	-4.781734e-02
1.350455966967484e-02	6.595632e-02	4.765182e-02	1.496357e-04	-4.780146e-02
1.360455966967484e-02	6.643274e-02	4.763373e-02	1.518422e-04	-4.778558e-02
1.370455966967484e-02	6.690899e-02	4.761564e-02	1.540646e-04	-4.776970e-02
1.380455966967484e-02	6.738506e-02	4.759753e-02	1.563028e-04	-4.775383e-02
1.390455966967484e-02	6.786094e-02	4.757941e-02	1.585569e-04	-4.773797e-02
1.400455966967484e-02	6.833664e-02	4.756128e-02	1.608268e-04	-4.772211e-02
1.410455966967484e-02	6.881217e-02	4.754315e-02	1.631126e-04	-4.770626e-02
1.420455966967484e-02	6.928751e-02	4.752500e-02	1.654143e-04	-4.769042e-02
1.430455966967484e-02	6.976267e-02	4.750685e-02	1.677318e-04	-4.767458e-02
1.440455966967484e-02	7.023764e-02	4.748868e-02	1.700651e-04	-4.765875e-02
1.450455966967484e-02	7.071244e-02	4.747050e-02	1.724143e-04	-4.764292e-02
1.460455966967484e-02	7.118706e-02	4.745232e-02	1.747793e-04	-4.762710e-02
1.470455966967484e-02	7.166149e-02	4.743413e-02	1.771601e-04	-4.761129e-02
1.480455966967484e-02	7.213574e-02	4.741592e-02	1.795567e-04	-4.759547e-02
1.490455966967484e-02	7.260980e-02	4.739770e-02	1.819691e-04	-4.757967e-02
1.500455966967484e-02	7.308369e-02	4.737948e-02	1.843973e-04	-4.756388e-02
1.510455966967483e-02	7.355739e-02	4.736125e-02	1.868413e-04	-4.754809e-02
1.520455966967483e-02	7.403091e-02	4.734300e-02	1.893012e-04	-4.753230e-02
1.530455966967483e-02	7.450426e-02	4.732475e-02	1.917767e-04	-4.751652e-02
1.540455966967483e-02	7.497741e-02	4.730649e-02	1.942681e-04	-4.750075e-02
1.550455966967483e-02	7.545038e-02	4.728821e-02	1.967752e-04	-4.748499e-02
1.560455966967483e-02	7.592317e-02	4.726993e-02	1.992981e-04	-4.746923e-02
1.570455966967483e-02	7.639578e-02	4.725164e-02	2.018367e-04	-4.745347e-02
1.580455966967483e-02	7.686821e-02	4.723334e-02	2.043911e-04	-4.743773e-02
1.590455966967483e-02	7.734045e-02	4.721502e-02	2.069613e-04	-4.742198e-02
1.600455966967483e-02	7.781251e-02	4.719670e-02	2.095471e-04	-4.740625e-02
1.610455966967483e-02	7.828438e-02	4.717837e-02	2.121487e-04	-4.739052e-02
1.620455966967483e-02	7.875607e-02	4.716003e-02	2.147661e-04	-4.737480e-02
1.630455966967483e-02	7.922758e-02	4.714168e-02	2.173991e-04	-4.735908e-02
1.640455966967483e-02	7.969891e-02	4.712332e-02	2.200479e-04	-4.734337e-02
1.650455966967483e-02	8.017005e-02	4.710495e-02	2.227124e-04	-4.732766e-02
1.660455966967483e-02	8.064101e-02	4.708657e-02	2.253925e-04	-4.731197e-02
1.670455966967483e-02	8.111178e-02	4.706819e-02	2.280884e-04	-4.729627e-02
1.680455966967483e-02	8.158237e-02	4.704979e-02	2.308000e-04	-4.728059e-02
1.690455966967483e-02	8.205277e-02	4.703138e-02	2.335272e-04	-4.726491e-02
1.700455966967482e-02	8.252300e-02	4.701296e-02	2.362701e-04	-4.724924e-02
1.710455966967482e-02	8.299304e-02	4.699454e-02	2.390287e-04	-4.723357e-02
1.720455966967482e-02	8.346289e-02	4.697610e-02	2.418030e-04	-4.721791e-02
1.730455966967482e-02	8.393256e-02	4.695766e-02	2.445929e-04	-4.720225e-02
1.740455966967482e-02	8.440204e-02	4.693920e-02	2.473985e-04	-4.718660e-02
1.750455966967482e-02	8.487134e-02	4.692074e-02	2.502197e-04	-4.717096e-02
1.760455966967482e-02	8.534046e-02	4.690226e-02	2.530566e-04	-4.715532e-02
1.770455966967482e-02	8.580939e-02	4.688378e-02	2.559090e-04	-4.713969e-02
1.780455966967482e-02	8.627813e-02	4.686528e-02	2.587772e-04	-4.712406e-02
1.790455966967482e-02	8.674669e-02	4.684678e-02	2.616609e-04	-4.710845e-02
1.800455966967482e-02	8.721507e-02	4.682827e-02	2.645603e-04	-4.709283e-02
1.810455966967482e-02	8.768326e-02	4.680975e-02	2.674752e-04	-4.707722e-02
1.820455966967482e-02	8.815126e-02	4.679122e-02	2.704058e-04	-4.706163e-02
1.830455966967482e-02	8.861908e-02	4.677268e-02	2.733519e-04	-4.704603e-02
1.840455966967482e-02	8.908672e-02	4.675413e-02	2.763137e-04	-4.703044e-02
1.850455966967482e-02	8.955417e-02	4.673557e-02	2.792910e-04	-4.701486e-02
1.860455966967482e-02	9.002142e-02	4.671700e-02	2.822840e-04	-4.699929e-02
1.870455966967481e-02	9.048851e-02	4.669842e-02	2.852925e-04	-4.698372e-02
1.880455966967481e-02	9.095540e-02	4.667984e-02	2.883165e-04	-4.696815e-02
1.890455966967481e-02	9.142210e-02	4.666124e-02	2.913561e-04	-4.695260e-02
1.900455966967481e-02	9.188862e-02	4.664264e-02	2.944113e-04	-4.693704e-02
1.910455966967481e-02	9.235495e-02	4.662402e-02	2.974820e-04	-4.692150e-02
1.920455966967481e-02	9.282110e-02	4.660539e-02	3.005683e-04	-4.690596e-02
1.930455966967481e-02	9.328707e-02	4.658676e-02	3.036701e-04	-4.689043e-02
1.940455966967481e-02	9.375284e-02	4.656812e-02	3.067874e-04	-4.687491e-02
1.950455966967481e-02	9.421843e-02	4.654947e-02	3.099202e-04	-4.685939e-02
1.960455966967481e-02	9.468383e-02	4.653081e-02	3.130686e-04	-4.684387e-02
1.970455966967481e-02	9.514904e-02	4.651213e-02	3.162324e-04	-4.682837e-02
1.980455966967481e-02	9.561407e-02	4.649345e-02	3.194118e-04	-4.681287e-02
1.990455966967481e-02	9.607891e-02	4.647476e-02	3.226067e-04	-4.679737e-02
2.000455966967481e-02	9.654357e-02	4.645607e-02	3.258171e-04	-4.678188e-02
2.010455966967481e-02	9.700803e-02	4.643736e-02	3.290429e-04	-4.676640e-02
2.020455966967481e-02	9.747231e-02	4.641864e-02	3.322842e-04	-4.675092e-02
2.030455966967480e-02	9.793641e-02	4.639991e-02	3.355410e-04	-4.673545e-02
2.040455966967480e-02	9.840031e-02	4.638118e-02	3.388133e-04	-4.671999e-02
2.050455966967480e-02	9.886403e-02	4.636243e-02	3.421010e-04	-4.670453e-02
2.060455966967480e-02	9.932756e-02	4.634368e-02	3.454042e-04	-4.668908e-02
2.070455966967480e-02	9.979090e-02	4.632491e-02	3.487229e-04	-4.667364e-02
2.080455966967480e-02	1.002541e-01	4.630614e-02	3.520569e-04	-4.665820e-02
2.090455966967480e-02	1.007170e-01	4.628736e-02	3.554064e-04	-4.664277e-02
2.100455966967480e-02	1.011798e-01	4.626857e-02	3.587714e-04	-4.662734e-02
2.110455966967480e-02	1.016424e-01	4.624977e-02	3.621517e-04	-4.661192e-02
2.120455966967480e-02	1.021048e-01	4.623096e-02	3.655475e-04	-4.659651e-02
2.130455966967480e-02	1.025670e-01	4.621214e-02	3.689587e-04	-4.658110e-02
2.140455966967480e-02	1.030290e-01	4.619331e-02	3.723853e-04	-4.656570e-02
2.150455966967480e-02	1.034909e-01	4.617448e-02	3.758273e-04	-4.655030e-02
2.160455966967480e-02	1.039525e-01	4.615563e-02	3.792846e-04	-4.653491e-02
2.170455966967480e-02	1.044140e-01	4.613678e-02	3.827574e-04	-4.651953e-02
2.180455966967480e-02	1.048753e-01	4.611791e-02	3.862455e-04	-4.650416e-02
2.190455966967480e-02	1.053364e-01	4.609904e-02	3.897490e-04	-4.648879e-02
2.200455966967479e-02	1.057972e-01	4.608016e-02	3.932679e-04	-4.647342e-02
2.210455966967479e-02	1.062580e-01	4.606127e-02	3.968022e-04	-4.645807e-02
2.220455966967479e-02	1.067185e-01	4.604236e-02	4.003518e-04	-4.644272e-02
2.230455966967479e-02	1.071788e-01	4.602346e-02	4.039167e-04	-4.642737e-02
2.240455966967479e-02	1.076389e-01	4.600454e-02	4.074970e-04	-4.641204e-02
2.250455966967479e-02	1.080989e-01	4.598561e-02	4.110926e-04	-4.639670e-02
2.260455966967479e-02	1.085587e-01	4.596667e-02	4.147035e-04	-4.638138e-02
2.270455966967479e-02	1.090182e-01	4.594773e-02	4.183298e-04	-4.636606e-02
