time,V,IC,IL,IR,R,L,C,vs
0.005644978310186,0.01389546,0.04841332,0.0001971329,-0.04861045,10,0.2,0.02,0.5
0.005744978310186,0.01413745,0.04838211,0.000204141,-0.04858625,10,0.2,0.02,0.5
0.005844978310186,0.01437929,0.0483508,0.0002112701,-0.04856207,10,0.2,0.02,0.5
0.005944978310186,0.01462096,0.04831938,0.00021852,-0.0485379,10,0.2,0.02,0.5
0.006044978310186,0.01486248,0.04828786,0.0002258908,-0.04851375,10,0.2,0.02,0.5
0.006144978310186,0.01510384,0.04825623,0.0002333822,-0.04848962,10,0.2,0.02,0.5
0.006244978310186,0.01534504,0.0482245,0.0002409943,-0.04846549,10,0.2,0.02,0.5
0.006344978310186,0.01558608,0.04819266,0.000248727,-0.04844139,10,0.2,0.02,0.5
0.006444978310186,0.01582697,0.04816072,0.0002565801,-0.0484173,10,0.2,0.02,0.5
0.006544978310186,0.01606769,0.04812868,0.0002645537,-0.04839323,10,0.2,0.02,0.5
0.006644978310186,0.01630825,0.04809653,0.0002726475,-0.04836917,10,0.2,0.02,0.5
0.006744978310186,0.01654866,0.04806427,0.0002808616,-0.04834513,10,0.2,0.02,0.5
0.006844978310186,0.0167889,0.04803191,0.0002891959,-0.04832111,10,0.2,0.02,0.5
0.006944978310186,0.01702897,0.04799945,0.0002976502,-0.0482971,10,0.2,0.02,0.5
0.007044978310186,0.01726889,0.04796689,0.0003062245,-0.04827311,10,0.2,0.02,0.5
0.007144978310186,0.01750864,0.04793422,0.0003149187,-0.04824914,10,0.2,0.02,0.5
0.007244978310186,0.01774823,0.04790144,0.0003237328,-0.04822518,10,0.2,0.02,0.5
0.007344978310186,0.01798766,0.04786857,0.0003326666,-0.04820123,10,0.2,0.02,0.5
0.007444978310186,0.01822692,0.04783559,0.0003417201,-0.04817731,10,0.2,0.02,0.5
0.007544978310186,0.01846601,0.0478025,0.0003508931,-0.0481534,10,0.2,0.02,0.5
0.007644978310186,0.01870494,0.04776932,0.0003601857,-0.04812951,10,0.2,0.02,0.5
0.007744978310186,0.01894371,0.04773603,0.0003695977,-0.04810563,10,0.2,0.02,0.5
0.007844978310186,0.0191823,0.04770264,0.000379129,-0.04808177,10,0.2,0.02,0.5
0.007944978310186,0.01942073,0.04766915,0.0003887795,-0.04805792,10,0.2,0.02,0.5
0.008044978310186,0.01965899,0.04763555,0.0003985493,-0.0480341,10,0.2,0.02,0.5
0.008144978310186,0.01989709,0.04760185,0.0004084381,-0.04801029,10,0.2,0.02,0.5
0.008244978310186,0.02013501,0.04756805,0.0004184459,-0.0479865,10,0.2,0.02,0.5
0.008344978310186,0.02037277,0.04753415,0.0004285726,-0.04796272,10,0.2,0.02,0.5
0.008444978310186,0.02061035,0.04750014,0.0004388182,-0.04793897,10,0.2,0.02,0.5
0.008544978310186,0.02084777,0.04746604,0.0004491825,-0.04791522,10,0.2,0.02,0.5
0.008644978310186,0.02108501,0.04743183,0.0004596655,-0.0478915,10,0.2,0.02,0.5
0.008744978310186,0.02132209,0.04739752,0.000470267,-0.04786779,10,0.2,0.02,0.5
0.008844978310186,0.02155899,0.04736311,0.0004809871,-0.0478441,10,0.2,0.02,0.5
0.008944978310186,0.02179572,0.0473286,0.0004918255,-0.04782043,10,0.2,0.02,0.5
0.009044978310186,0.02203227,0.04729399,0.0005027822,-0.04779677,10,0.2,0.02,0.5
0.009144978310186,0.02226866,0.04725928,0.0005138572,-0.04777313,10,0.2,0.02,0.5
0.009244978310186,0.02250487,0.04722446,0.0005250503,-0.04774951,10,0.2,0.02,0.5
0.009344978310186,0.0227409,0.04718955,0.0005363615,-0.04772591,10,0.2,0.02,0.5
0.009444978310186,0.02297676,0.04715453,0.0005477907,-0.04770232,10,0.2,0.02,0.5
0.009544978310186,0.02321245,0.04711942,0.0005593377,-0.04767875,10,0.2,0.02,0.5
0.009644978310186,0.02344796,0.0470842,0.0005710025,-0.04765521,10,0.2,0.02,0.5
0.009744978310186,0.02368329,0.04704889,0.0005827851,-0.04763167,10,0.2,0.02,0.5
0.009844978310186,0.02391844,0.04701347,0.0005946851,-0.04760816,10,0.2,0.02,0.5
0.009944978310186,0.02415342,0.04697796,0.0006067028,-0.04758466,10,0.2,0.02,0.5
0.010044978310186,0.02438822,0.04694234,0.0006188379,-0.04756118,10,0.2,0.02,0.5
0.010144978310186,0.02462285,0.04690662,0.0006310904,-0.04753771,10,0.2,0.02,0.5
0.010244978310186,0.02485729,0.04687081,0.0006434601,-0.04751427,10,0.2,0.02,0.5
0.010344978310186,0.02509155,0.0468349,0.000655947,-0.04749085,10,0.2,0.02,0.5
0.010444978310186,0.02532564,0.04679888,0.000668551,-0.04746744,10,0.2,0.02,0.5
0.010544978310186,0.02555954,0.04676278,0.000681272,-0.04744405,10,0.2,0.02,0.5
0.010644978310186,0.02579327,0.04672656,0.0006941098,-0.04742067,10,0.2,0.02,0.5
0.010744978310186,0.02602681,0.04669026,0.0007070645,-0.04739732,10,0.2,0.02,0.5
0.010844978310186,0.02626017,0.04665385,0.0007201359,-0.04737398,10,0.2,0.02,0.5
0.010944978310186,0.02649335,0.04661734,0.0007333239,-0.04735066,10,0.2,0.02,0.5
