time,V,IC,IL,IR,R,L,C,vs
0.0086433649910998,0.06340136,0.1433838,0.0002760431,-0.1436599,10,1,0.02,1.5
0.0087433649910998,0.06411808,0.1433058,0.000282419,-0.1435882,10,1,0.02,1.5
0.0088433649910998,0.06483441,0.1432277,0.0002888666,-0.1435166,10,1,0.02,1.5
0.0089433649910998,0.06555036,0.1431496,0.0002953858,-0.143445,10,1,0.02,1.5
0.0090433649910998,0.06626591,0.1430714,0.0003019766,-0.1433734,10,1,0.02,1.5
0.0091433649910998,0.06698107,0.1429933,0.0003086389,-0.1433019,10,1,0.02,1.5
0.0092433649910998,0.06769584,0.142915,0.0003153727,-0.1432304,10,1,0.02,1.5
0.0093433649910998,0.06841022,0.1428368,0.000322178,-0.143159,10,1,0.02,1.5
0.0094433649910998,0.06912421,0.1427585,0.0003290547,-0.1430876,10,1,0.02,1.5
0.0095433649910998,0.06983781,0.1426802,0.0003360027,-0.1430162,10,1,0.02,1.5
0.0096433649910998,0.07055101,0.1426019,0.0003430221,-0.1429449,10,1,0.02,1.5
0.0097433649910998,0.07126383,0.1425235,0.0003501129,-0.1428736,10,1,0.02,1.5
0.0098433649910998,0.07197624,0.1424451,0.0003572748,-0.1428024,10,1,0.02,1.5
0.0099433649910998,0.07268827,0.1423667,0.000364508,-0.1427312,10,1,0.02,1.5
0.0100433649910998,0.07339991,0.1422882,0.0003718124,-0.14266,10,1,0.02,1.5
0.0101433649910998,0.07411116,0.1422097,0.0003791879,-0.1425889,10,1,0.02,1.5
0.0102433649910998,0.07482201,0.1421312,0.0003866345,-0.1425178,10,1,0.02,1.5
0.0103433649910998,0.07553247,0.1420526,0.0003941522,-0.1424468,10,1,0.02,1.5
0.0104433649910998,0.07624254,0.141974,0.0004017409,-0.1423758,10,1,0.02,1.5
0.0105433649910998,0.07695221,0.1418954,0.0004094006,-0.1423048,10,1,0.02,1.5
0.0106433649910998,0.07766149,0.1418167,0.0004171313,-0.1422338,10,1,0.02,1.5
0.0107433649910998,0.07837038,0.141738,0.0004249328,-0.142163,10,1,0.02,1.5
0.0108433649910998,0.07907887,0.1416593,0.0004328052,-0.1420921,10,1,0.02,1.5
0.0109433649910998,0.07978697,0.1415806,0.0004407485,-0.1420213,10,1,0.02,1.5
0.0110433649910998,0.08049467,0.1415018,0.0004487625,-0.1419505,10,1,0.02,1.5
0.0111433649910998,0.08120199,0.141423,0.0004568473,-0.1418798,10,1,0.02,1.5
0.0112433649910998,0.0819089,0.1413441,0.0004650028,-0.1418091,10,1,0.02,1.5
0.0113433649910998,0.08261543,0.1412652,0.000473229,-0.1417385,10,1,0.02,1.5
0.0114433649910998,0.08332156,0.1411863,0.0004815258,-0.1416678,10,1,0.02,1.5
0.0115433649910998,0.08402729,0.1411074,0.0004898932,-0.1415973,10,1,0.02,1.5
0.0116433649910998,0.08473263,0.1410284,0.0004983311,-0.1415267,10,1,0.02,1.5
0.0117433649910998,0.08543757,0.1409494,0.0005068396,-0.1414562,10,1,0.02,1.5
0.0118433649910998,0.08614212,0.1408704,0.0005154185,-0.1413858,10,1,0.02,1.5
0.0119433649910998,0.08684628,0.1407913,0.0005240679,-0.1413154,10,1,0.02,1.5
0.0120433649910998,0.08755004,0.1407122,0.0005327876,-0.141245,10,1,0.02,1.5
0.0121433649910998,0.0882534,0.1406331,0.0005415778,-0.1411747,10,1,0.02,1.5
0.0122433649910998,0.08895636,0.1405539,0.0005504382,-0.1411044,10,1,0.02,1.5
0.0123433649910998,0.08965894,0.1404747,0.0005593689,-0.1410341,10,1,0.02,1.5
0.0124433649910998,0.09036111,0.1403955,0.0005683699,-0.1409639,10,1,0.02,1.5
0.0125433649910998,0.0910629,0.1403163,0.000577441,-0.1408937,10,1,0.02,1.5
0.0126433649910998,0.09176428,0.140237,0.0005865823,-0.1408236,10,1,0.02,1.5
0.0127433649910998,0.09246527,0.1401577,0.0005957937,-0.1407535,10,1,0.02,1.5
0.0128433649910998,0.09316585,0.1400783,0.0006050752,-0.1406834,10,1,0.02,1.5
0.0129433649910998,0.09386605,0.139999,0.0006144267,-0.1406134,10,1,0.02,1.5
0.0130433649910998,0.09456585,0.1399196,0.0006238483,-0.1405434,10,1,0.02,1.5
0.0131433649910998,0.09526524,0.1398401,0.0006333397,-0.1404735,10,1,0.02,1.5
0.0132433649910998,0.09596425,0.1397607,0.0006429012,-0.1404036,10,1,0.02,1.5
0.0133433649910998,0.09666285,0.1396812,0.0006525324,-0.1403337,10,1,0.02,1.5
0.0134433649910998,0.09736106,0.1396017,0.0006622336,-0.1402639,10,1,0.02,1.5
0.0135433649910998,0.09805886,0.1395221,0.0006720045,-0.1401941,10,1,0.02,1.5
0.0136433649910998,0.09875628,0.1394425,0.0006818452,-0.1401244,10,1,0.02,1.5
0.0137433649910998,0.09945329,0.1393629,0.0006917556,-0.1400547,10,1,0.02,1.5
0.0138433649910998,0.1001499,0.1392833,0.0007017357,-0.139985,10,1,0.02,1.5
0.0139433649910998,0.1008461,0.1392036,0.0007117855,-0.1399154,10,1,0.02,1.5
0.0140433649910998,0.1015419,0.1391239,0.0007219048,-0.1398458,10,1,0.02,1.5
0.0141433649910998,0.1022374,0.1390442,0.0007320936,-0.1397763,10,1,0.02,1.5
0.0142433649910998,0.1029324,0.1389644,0.0007423521,-0.1397068,10,1,0.02,1.5
0.0143433649910998,0.103627,0.1388846,0.00075268,-0.1396373,10,1,0.02,1.5
0.0144433649910998,0.1043212,0.1388048,0.0007630773,-0.1395679,10,1,0.02,1.5
0.0145433649910998,0.1050151,0.138725,0.0007735441,-0.1394985,10,1,0.02,1.5
0.0146433649910998,0.1057085,0.1386451,0.0007840801,-0.1394292,10,1,0.02,1.5
0.0147433649910998,0.1064015,0.1385652,0.0007946856,-0.1393598,10,1,0.02,1.5
0.0148433649910998,0.1070941,0.1384852,0.0008053603,-0.1392906,10,1,0.02,1.5
0.0149433649910998,0.1077864,0.1384053,0.0008161042,-0.1392214,10,1,0.02,1.5
0.0150433649910998,0.1084782,0.1383253,0.0008269174,-0.1391522,10,1,0.02,1.5
0.0151433649910998,0.1091696,0.1382452,0.0008377997,-0.139083,10,1,0.02,1.5
0.0152433649910998,0.1098606,0.1381652,0.0008487511,-0.1390139,10,1,0.02,1.5
0.0153433649910998,0.1105513,0.1380851,0.0008597716,-0.1389449,10,1,0.02,1.5
0.0154433649910998,0.1112415,0.138005,0.0008708612,-0.1388759,10,1,0.02,1.5
0.0155433649910998,0.1119313,0.1379248,0.0008820197,-0.1388069,10,1,0.02,1.5
0.0156433649910998,0.1126207,0.1378447,0.0008932472,-0.1387379,10,1,0.02,1.5
0.0157433649910998,0.1133098,0.1377645,0.0009045437,-0.138669,10,1,0.02,1.5
0.0158433649910998,0.1139984,0.1376843,0.000915909,-0.1386002,10,1,0.02,1.5
0.0159433649910998,0.1146866,0.137604,0.0009273431,-0.1385313,10,1,0.02,1.5
0.0160433649910998,0.1153744,0.1375237,0.0009388461,-0.1384626,10,1,0.02,1.5
0.0161433649910998,0.1160618,0.1374434,0.0009504178,-0.1383938,10,1,0.02,1.5
0.0162433649910998,0.1167489,0.1373631,0.0009620583,-0.1383251,10,1,0.02,1.5
0.0163433649910998,0.1174355,0.1372827,0.0009737674,-0.1382565,10,1,0.02,1.5
0.0164433649910998,0.1181217,0.1372023,0.0009855451,-0.1381878,10,1,0.02,1.5
0.0165433649910998,0.1188075,0.1371219,0.0009973915,-0.1381193,10,1,0.02,1.5
0.0166433649910998,0.1194929,0.1370414,0.001009306,-0.1380507,10,1,0.02,1.5
0.0167433649910998,0.1201779,0.1369609,0.00102129,-0.1379822,10,1,0.02,1.5
0.0168433649910998,0.1208625,0.1368804,0.001033342,-0.1379137,10,1,0.02,1.5
0.0169433649910998,0.1215467,0.1367999,0.001045462,-0.1378453,10,1,0.02,1.5
0.0170433649910998,0.1222305,0.1367193,0.001057651,-0.137777,10,1,0.02,1.5
0.0171433649910998,0.1229139,0.1366387,0.001069908,-0.1377086,10,1,0.02,1.5
0.0172433649910998,0.1235969,0.1365581,0.001082233,-0.1376403,10,1,0.02,1.5
0.0173433649910998,0.1242795,0.1364774,0.001094627,-0.1375721,10,1,0.02,1.5
0.0174433649910998,0.1249617,0.1363968,0.001107089,-0.1375038,10,1,0.02,1.5
0.0175433649910998,0.1256434,0.136316,0.001119619,-0.1374357,10,1,0.02,1.5
0.0176433649910998,0.1263248,0.1362353,0.001132217,-0.1373675,10,1,0.02,1.5
0.0177433649910998,0.1270058,0.1361545,0.001144884,-0.1372994,10,1,0.02,1.5
0.0178433649910998,0.1276864,0.1360737,0.001157618,-0.1372314,10,1,0.02,1.5
0.0179433649910998,0.1283665,0.1359929,0.001170421,-0.1371633,10,1,0.02,1.5
0.0180433649910998,0.1290463,0.1359121,0.001183291,-0.1370954,10,1,0.02,1.5
0.0181433649910998,0.1297257,0.1358312,0.00119623,-0.1370274,10,1,0.02,1.5
0.0182433649910998,0.1304046,0.1357503,0.001209236,-0.1369595,10,1,0.02,1.5
0.0183433649910998,0.1310832,0.1356694,0.001222311,-0.1368917,10,1,0.02,1.5
0.0184433649910998,0.1317613,0.1355884,0.001235453,-0.1368239,10,1,0.02,1.5
0.0185433649910998,0.132439,0.1355074,0.001248663,-0.1367561,10,1,0.02,1.5
0.0186433649910998,0.1331164,0.1354264,0.00126194,-0.1366884,10,1,0.02,1.5
0.0187433649910998,0.1337933,0.1353454,0.001275286,-0.1366207,10,1,0.02,1.5
0.0188433649910998,0.1344698,0.1352643,0.001288699,-0.136553,10,1,0.02,1.5
0.0189433649910998,0.135146,0.1351832,0.001302179,-0.1364854,10,1,0.02,1.5
0.0190433649910998,0.1358217,0.1351021,0.001315728,-0.1364178,10,1,0.02,1.5
0.0191433649910998,0.136497,0.135021,0.001329343,-0.1363503,10,1,0.02,1.5
0.0192433649910998,0.1371719,0.1349398,0.001343027,-0.1362828,10,1,0.02,1.5
0.0193433649910998,0.1378464,0.1348586,0.001356778,-0.1362154,10,1,0.02,1.5
0.0194433649910998,0.1385205,0.1347774,0.001370596,-0.136148,10,1,0.02,1.5
0.0195433649910998,0.1391941,0.1346961,0.001384481,-0.1360806,10,1,0.02,1.5
0.0196433649910998,0.1398674,0.1346148,0.001398434,-0.1360133,10,1,0.02,1.5
0.0197433649910998,0.1405403,0.1345335,0.001412454,-0.135946,10,1,0.02,1.5
0.0198433649910998,0.1412128,0.1344522,0.001426542,-0.1358787,10,1,0.02,1.5
0.0199433649910998,0.1418848,0.1343708,0.001440697,-0.1358115,10,1,0.02,1.5
0.0200433649910998,0.1425565,0.1342894,0.001454919,-0.1357443,10,1,0.02,1.5
0.0201433649910998,0.1432277,0.134208,0.001469208,-0.1356772,10,1,0.02,1.5
0.0202433649910998,0.1438985,0.1341266,0.001483564,-0.1356101,10,1,0.02,1.5
0.0203433649910998,0.144569,0.1340451,0.001497987,-0.1355431,10,1,0.02,1.5
0.0204433649910998,0.145239,0.1339636,0.001512477,-0.1354761,10,1,0.02,1.5
0.0205433649910998,0.1459086,0.1338821,0.001527035,-0.1354091,10,1,0.02,1.5
0.0206433649910998,0.1465778,0.1338006,0.001541659,-0.1353422,10,1,0.02,1.5
0.0207433649910998,0.1472466,0.133719,0.00155635,-0.1352753,10,1,0.02,1.5
0.0208433649910998,0.147915,0.1336374,0.001571108,-0.1352085,10,1,0.02,1.5
0.0209433649910998,0.148583,0.1335558,0.001585932,-0.1351417,10,1,0.02,1.5
0.0210433649910998,0.1492506,0.1334741,0.001600824,-0.1350749,10,1,0.02,1.5
0.0211433649910998,0.1499177,0.1333924,0.001615782,-0.1350082,10,1,0.02,1.5
0.0212433649910998,0.1505845,0.1333108,0.001630807,-0.1349415,10,1,0.02,1.5
0.0213433649910998,0.1512508,0.133229,0.001645899,-0.1348749,10,1,0.02,1.5
0.0214433649910998,0.1519168,0.1331473,0.001661057,-0.1348083,10,1,0.02,1.5
0.0215433649910998,0.1525823,0.1330655,0.001676282,-0.1347418,10,1,0.02,1.5
0.0216433649910998,0.1532474,0.1329837,0.001691573,-0.1346752,10,1,0.02,1.5
0.0217433649910998,0.1539122,0.1329018,0.001706931,-0.1346088,10,1,0.02,1.5
0.0218433649910998,0.1545765,0.13282,0.001722355,-0.1345424,10,1,0.02,1.5
0.0219433649910998,0.1552404,0.1327381,0.001737846,-0.134476,10,1,0.02,1.5
0.0220433649910998,0.1559038,0.1326562,0.001753403,-0.1344096,10,1,0.02,1.5
0.0221433649910998,0.1565669,0.1325743,0.001769026,-0.1343433,10,1,0.02,1.5
0.0222433649910998,0.1572296,0.1324923,0.001784716,-0.134277,10,1,0.02,1.5
0.0223433649910998,0.1578918,0.1324103,0.001800472,-0.1342108,10,1,0.02,1.5
0.0224433649910998,0.1585537,0.1323283,0.001816294,-0.1341446,10,1,0.02,1.5
0.0225433649910998,0.1592151,0.1322463,0.001832182,-0.1340785,10,1,0.02,1.5
0.0226433649910998,0.1598762,0.1321643,0.001848136,-0.1340124,10,1,0.02,1.5
0.0227433649910998,0.1605368,0.1320822,0.001864157,-0.1339463,10,1,0.02,1.5
0.0228433649910998,0.161197,0.1320001,0.001880243,-0.1338803,10,1,0.02,1.5
0.0229433649910998,0.1618568,0.1319179,0.001896396,-0.1338143,10,1,0.02,1.5
0.0230433649910998,0.1625161,0.1318358,0.001912614,-0.1337484,10,1,0.02,1.5
0.0231433649910998,0.1631751,0.1317536,0.001928899,-0.1336825,10,1,0.02,1.5
0.0232433649910998,0.1638337,0.1316714,0.001945249,-0.1336166,10,1,0.02,1.5
0.0233433649910998,0.1644918,0.1315891,0.001961665,-0.1335508,10,1,0.02,1.5
0.0234433649910998,0.1651496,0.1315069,0.001978147,-0.133485,10,1,0.02,1.5
0.0235433649910998,0.1658069,0.1314246,0.001994695,-0.1334193,10,1,0.02,1.5
0.0236433649910998,0.1664638,0.1313423,0.002011308,-0.1333536,10,1,0.02,1.5
